"wl" "Geranium_robertianum_G__W_1" "Geranium_robertianum_G__W_2" "Achillea_millefolium_G__W_1" "Achillea_millefolium_A__W_1" "Aegopodium_podagraria_G__W_1" "Agrimonia_eupatoria_G__T_1" "Agrimonia_eupatoria_G__C_1" "Anthriscus_sylvestris_G__W_1" "Anthriscus_sylvestris_N__W_1" "Anthriscus_sylvestris_A__W_1" "Convolvulus_sepium_G__B_1" "Campanula_persicifolia_G__B_1" "Campanula_persicifolia_G__B_2" "Campanula_persicifolia_G__B_3" "Campanula_persicifolia_G__B_4" "Campanula_persicifolia_G__B_5" "Cirsium_arvense_G__W_1" "Clinopodium_vulgare_G__W_1" "Daucus_carota_S__W_1" "Eupatorium_cannabinum_G__W_1" "Filipendula_ulmaria_G__W_1" "Galium_verum_G__W_1" "Hypericum_maculatum_A__T_1" "Hypericum_maculatum_A__C_1" "Hypericum_perforatum_G__T_1" "Hypericum_perforatum_G__C_1" "Hypericum_perforatum_G__C_2" "Hypericum_perforatum_G__C_3" "Jasione_montana_G__W_1" "Lamium_maculatum_A__L_1" "Lamium_maculatum_A__L_2" "Lamium_maculatum_A__L_3" "Lamium_maculatum_G__L_1" "Lamium_maculatum_G__L_2" "Lamium_maculatum_G__L_3" "Leucanthemum_vulgare_G__W_1" "Leucanthemum_vulgare_A__T_1" "Origanum_vulgare_A__L_1" "Prunella_vulgaris_G__W_1" "Ranunculus_repens_A__C_1" "Ranunculus_repens_A__T_1" "Rubus_caesius_G__W_1" "Trifolium_pratense_G__T_1" "Trifolium_pratense_G__B_1" "Trifolium_pratense_N__W_1" "Trifolium_pratense_I__W_1" "Trifolium_repens_A__W_1" "Trifolium_repens_I__L_1" "Trifolium_repens_S__W_1" "Trifolium_repens_N__W_1" "Valeriana_officinalis_A__W_1" "Rhinanthus_angustifolius_A__W_1" "Lotus_corniculatus_G__W_1" "Lotus_corniculatus_G__W_2" "Lotus_corniculatus_G__W_3" "Lotus_corniculatus_I__W_1" "Lotus_corniculatus_I__W_2" "Taraxacum_officinale_A__P_1" "Taraxacum_officinale_N__C_1" "Taraxacum_officinale_N__C_2" "Veronica_chamaedrys_G__C_1" "Veronica_chamaedrys_G__T_1" "Veronica_chamaedrys_G__T_2" "Veronica_chamaedrys_A__T_1" "Veronica_chamaedrys_G__T_3" "Sinapis_arvensis_I__T_1" "Sinapis_arvensis_G__T_1" "Malva_alcea_I__T_1" "Malva_alcea_I__W_1" "Malva_alcea_I__C_1" "Malva_sylvestris_G__T_1" "Malva_sylvestris_G__T_2" "Malva_sylvestris_G__C_1" "Malva_sylvestris_I__T_1" "Alliaria_petiolata_G__W_1" "Angelica_sylvestris_A__W_1" "Bellis_perennis_A__T_1" "Galium_aparine_G__W_1" "Lapsana_communis_G__W_1" "Lathyrus_pratensis_A__W_1" "Lathyrus_pratensis_A__P_1" "Lathyrus_pratensis_A__P_2" "Lathyrus_pratensis_G__W_1" "Lathyrus_pratensis_G__W_2" "Lathyrus_pratensis_G__P_1" "Lathyrus_pratensis_G__P_2" "Lathyrus_pratensis_N__W_1" "Lathyrus_pratensis_N__P_1" "Myosotis_arvensis_G__T_1" "Potentilla_crantzii_N__T_1" "Potentilla_erecta_N__T_1" "Potentilla_erecta_A__T_1" "Potentilla_erecta_A__C_1" "Potentilla_reptans_G__T_1" "Potentilla_reptans_G__C_1" "Sambucus_nigra_G__W_1" "Sambucus_nigra_G__W_2" "Solanum_nigrum_G__W_1" "Tussilago_farfara_A__P_1" "Tussilago_farfara_A__T_1" "Tussilago_farfara_G__C_1" "Veronica_arvensis_G__W_1" "Veronica_persica_A__W_1" "Veronica_persica_S__W_1" "Veronica_persica_S__W_2" "Veronica_persica_S__W_3" "Vicia_sepium_G__W_1" "Vicia_sepium_G__W_2"
"38" 337 5.51207753950317 1.68958936272792 0.547991149133199 0.547991149133199 2.53883137738791 31.1524653928805 28.172874462742 1.79612814664297 1.24755588031972 0.95442536820997 0.896758569268699 7.49267277604182 6.1966918880059 5.08328191844669 7.57309652225331 3.44938559868944 1.36355317880609 1.28714262247214 1.59283180245846 0.62056249217533 3.51345724312481 1.28976729681903 30.7024736083195 26.9496879816116 18.0197491874455 18.3980155553675 29.2367014152594 32.453238127726 1.06231152060484 3.09888589033327 10.5398985667309 4.69133525246883 3.11365205138075 1.62092840779769 4.72385127678421 3.6368019835539 1.67149410914869 4.85435710379605 2.23040743417493 5.7234635700744 13.7480453918402 2.08343506047998 4.37195109898716 10.036898336028 2.41160106696814 9.53447745310364 4.28268365086957 3.12217395364269 0.329106113958369 2.00258997755921 5.27429973617689 3.97177706368213 1.82624003234793 6.01363149116436 2.54035056290544 3.60495847790831 4.40260688228462 0.95166585315426 4.17718097169321 16.8614389889477 5.22535455544312 4.10725395874733 4.58762388132671 2.92854200524882 1.44399531687168 27.2481610837063 25.954879099361 4.99337877745075 4.530051087277 5.11242383963386 7.77681147516413 6.68802104078905 3.72897584093495 8.45294586060904 3.15396469073756 4.02433422255453 2.75864596847856 3.71521463635357 3.29724519492692 5.911263205324 6.26372815265929 6.68879492691481 2.86176493765935 3.20209953652124 3.35689371944055 6.22956674128846 2.81747640643171 0.545762453498762 0.78815170152696 0.993633267168435 9.70833626403737 23.6698777237066 15.3548562253381 14.1063599915351 7.59051506282185 3.22849099801915 1.94892467677962 2.71724922226724 1.74162611603312 10.0080784968082 16.5039086190687 3.78206514373504 3.19417413955224 0.446301463551448 0.238566341582036 0.145501691738547 7.10749063226648 2.4047699314281
"39" 338 5.51102030684946 1.67078339723026 0.5628995385187 0.5628995385187 2.593804265007 31.1697686556969 28.2554485218373 1.75727824848721 1.21231888198169 0.89583172992512 0.891842517362141 7.69914832060677 6.33604076987798 5.2487062132446 7.78179615616209 3.49497922056295 1.31464439250647 1.24895865192001 1.59416654520054 0.648249395770288 3.59662702523384 1.29721353528722 30.5553779683821 26.8212827950166 17.9303418967394 18.2725967012453 29.161090403211 32.3602429580539 1.05243456749712 3.18760838496104 10.6614910547577 4.76246688072833 3.09401420048994 1.61968919423811 4.75987198070409 3.69982376831064 1.67711219215943 4.90091826237554 2.28338207851748 5.71425167178704 13.70149020189 2.11632595915346 4.34702046074884 9.95878536613321 2.45647371986626 9.47105356270653 4.35576560970727 3.12521227315891 0.329106113958369 1.94912459814486 5.3265032893303 4.02277021146348 1.87945332956176 6.14945467867894 2.60252282227137 3.60425564183048 4.33858245600996 0.93690622800056 4.28506798174562 16.951420626715 5.39323090208698 4.27074265047654 4.80091827190135 3.08208833805054 1.61604748490001 27.3135440835001 25.9851762570867 5.02362169257517 4.56600138482419 5.0969382112156 7.89105421996791 6.75631684084646 3.7562727781372 8.5270089190313 3.20901161625533 4.11274258981559 2.73106421934192 3.74788898854137 3.38892978374004 5.94486504700396 6.31762157914228 6.73233070692441 2.85277420002304 3.18832045641152 3.41396819270889 6.35630483522046 2.82790657564724 0.554538770561974 0.71443165104935 0.990518477771113 9.80823603465597 23.9352746427912 15.5763028914792 14.1992915927874 7.61571442502799 3.26982046400893 1.98018046331029 2.8107633208607 1.76516789092084 10.1918479932645 16.7485229728616 3.78278735805093 3.37275293173897 0.446821141575304 0.242349005143867 0.190255608053712 7.16032863629056 2.51849770490702
"40" 339 5.49800956643341 1.64518546341593 0.57474326794225 0.57474326794225 2.65303447947741 31.1681439592588 28.3199733538965 1.71790743182403 1.18774894784402 0.852952281399555 0.881072135058806 7.90440857155565 6.47457024212676 5.395540655645 8.00364112515981 3.53140972462917 1.2719288950509 1.21396812106153 1.59235398243286 0.676206117560884 3.66744174694442 1.30069324875735 30.4177894622444 26.7031609470812 17.8313264898922 18.1367593384024 29.0862283960117 32.2729829572269 1.02736037257512 3.27817829236014 10.7666526929577 4.83146361437378 3.06666183322581 1.61234790014507 4.78883463212919 3.75600901181242 1.68993368291496 4.94797991123002 2.32718428126039 5.71933125423344 13.6797899179193 2.1437538147322 4.32520297548421 9.8817480482428 2.49469714168576 9.40476621614655 4.42422507034123 3.12816871107621 0.329106113958369 1.90087207173053 5.36883345512623 4.07805789069744 1.92876925260125 6.27991461017076 2.65833741474437 3.59806996973083 4.26093496515341 0.933576477466639 4.3904584385815 17.0272943979801 5.55978794430345 4.45473780745949 5.02704508287553 3.24264790092595 1.8012688717096 27.4011486401868 26.0427236711439 5.05605208132043 4.59292889850092 5.08051337432652 7.9942664026438 6.81154267110475 3.77876404843282 8.61275434619255 3.272145680791 4.19951201118799 2.71129892316178 3.77743356720794 3.48622167060499 5.97012905228392 6.36835710050063 6.7675397374266 2.84726757821638 3.16287168835775 3.46993201391956 6.46922479412519 2.8296830430506 0.562943963670362 0.654622589044521 0.984169295269357 9.92606578043773 24.2166598274054 15.798470487823 14.3122605610371 7.64425377937251 3.29969313460011 2.01318933143967 2.90141173148239 1.79111452734657 10.3902644515509 16.998237198332 3.76436472446179 3.55954921898705 0.442293616985271 0.238978019984145 0.234319670593452 7.22362631233867 2.64089813996425
"41" 340 5.46670658013034 1.59695564141095 0.589583214513532 0.589583214513532 2.71922516609471 31.1617454914561 28.376704845878 1.67712009682198 1.17171509165659 0.829408301178515 0.864349381792778 8.09680291892476 6.60768311282811 5.51309402637267 8.23709418923831 3.55711396227009 1.23665070124113 1.17919453797475 1.5870828355534 0.709585817354754 3.73542731185095 1.30483211968674 30.2912652153335 26.6021839944072 17.7249340059768 17.9918132412824 29.0210771666271 32.201177094609 0.976082768682387 3.37627419314315 10.849986083725 4.9024160130679 3.02896106125369 1.60088904145767 4.80323578399189 3.81629967342525 1.71520174375952 4.99724806609782 2.36494079843935 5.75245830365375 13.7006843960269 2.17470187821812 4.30879751150854 9.80128506833246 2.53027775261535 9.33738905998389 4.49148722221253 3.12984431459286 0.329106113958369 1.85566501799065 5.40008311329899 4.14216382441131 1.98092935865668 6.41289586971712 2.71346577000001 3.58839061691886 4.16563622970619 0.950344671971201 4.50296758026708 17.0829459818913 5.7186008450756 4.66303091229416 5.26918993470693 3.40265193699336 1.99668172437983 27.5310148706501 26.1510430794723 5.07657285553682 4.60452571766487 5.06118363280015 8.07475365070482 6.83052270465283 3.78370305120519 8.69714816343224 3.34362139216975 4.29221043017257 2.70530429539917 3.80312828708573 3.60259458741933 5.98624574121775 6.41956275748999 6.79700347337844 2.83958068185068 3.12340662717887 3.54134988803972 6.57184720840883 2.81888578272659 0.569245176793669 0.603910983892052 0.971631684390863 10.083889113686 24.5503895319035 16.0407146893811 14.4691476410565 7.68188892886694 3.32894758411207 2.04676921844709 2.99881429253349 1.8194125993371 10.6206567305656 17.2836409817883 3.72263279026683 3.74820358143707 0.428776264496087 0.221709874098295 0.269701684050179 7.30366028347194 2.78007427785766
"42" 341 5.42049442299964 1.53329637083272 0.606622802059928 0.606622802059928 2.7907303451808 31.1481978490649 28.4240878822699 1.6353257802451 1.16285775311699 0.822024232512999 0.842961753625964 8.28194085573785 6.73993686197521 5.60832679206982 8.48361187198634 3.57511590022125 1.20771851144485 1.14468796831585 1.57903472816076 0.747232647442857 3.7999766641918 1.30926819999029 30.1724154024428 26.514204417103 17.6109963998806 17.8384146861412 28.961763684388 32.1399087117914 0.904462712264296 3.48003239856934 10.9161587693147 4.97448276494299 2.98366441499542 1.58621324522186 4.80702518952665 3.87919351674563 1.75070439147277 5.04827778605066 2.39771533229221 5.8078936508095 13.75514247035 2.20831083281543 4.29682142102346 9.71852902650977 2.56302240718185 9.26894693537912 4.55719523151738 3.13043884755925 0.329106113958369 1.81313528494112 5.42186842894453 4.21343088332509 2.03477013405741 6.54737304731598 2.76739942118599 3.57532702966495 4.05548520508808 0.983625422143164 4.61995352049586 17.1195566848592 5.87217953915492 4.89335346613316 5.52686514380461 3.5646522106247 2.20248603814237 27.6923896373981 26.2980513178825 5.09010346057327 4.60451665367349 5.03982600155137 8.13908816436457 6.82390206678347 3.77770239528975 8.7836755942972 3.42238938286033 4.38874514489902 2.71100338925036 3.82544346672097 3.73356709590033 5.9944876666107 6.4705443425001 6.82119588799101 2.83034259050949 3.07247093203012 3.62444706186267 6.66571567549387 2.79760126126237 0.573964971123556 0.561299835914696 0.954176839406306 10.2718986924535 24.9226935805584 16.2967184869304 14.6597347347851 7.72625527672047 3.3571249675346 2.08132860474725 3.10111007720648 1.84983682341022 10.8753007269252 17.5942751543454 3.6616986952282 3.941447350666 0.408395739455302 0.194017343145727 0.299627030749646 7.39736071563954 2.93256378642441
"43" 342 5.36275617010072 1.46141009129863 0.625065454408818 0.625065454408818 2.86590403705754 31.1251256288616 28.4605673475602 1.59293401885746 1.1598173719228 0.827624518654007 0.818196746620274 8.46543187501867 6.87588896956126 5.68819941937868 8.7446506969927 3.58843950521822 1.18404102602974 1.11049847774103 1.56889128385355 0.787990760116152 3.86048274820534 1.31363954158293 30.0578501983656 26.4350746952768 17.4893456264912 17.6772199492348 28.9044149186257 32.0842611503658 0.818361159766226 3.58758921989801 10.9698382919819 5.04682255813137 2.93352442487283 1.56922113848359 4.80415260196792 3.94318830537008 1.79422964283434 5.10062413016022 2.42657158505681 5.87989812646222 13.8341329750262 2.24372136172831 4.28829205623061 9.63461252288234 2.59273795991207 9.19946468349278 4.62099226445201 3.13015207382573 0.329106113958369 1.77291472059787 5.4358055671588 4.29020193815877 2.0891280651328 6.68232073296534 2.81962990145003 3.55898865423947 3.93328084671885 1.02983333861145 4.7387743729613 17.1383078132942 6.02303396129291 5.14343697012912 5.79958302657762 3.7312004861919 2.41888180822887 27.8745198029388 26.4716652221849 5.1015633417787 4.59662651788426 5.01731749549507 8.19384214383665 6.80232588278941 3.76737468952195 8.87582186233427 3.50740028533147 4.487023453497 2.72631925791166 3.84484942465991 3.87465775776526 5.99612738126806 6.52060764792069 6.84059095447536 2.82018238377633 3.01261026206671 3.71544878218171 6.75237379280284 2.76791594524514 0.577625907851683 0.525792145435207 0.933075954586363 10.480287174793 25.3198017976436 16.560164871248 14.873803744162 7.77498822614227 3.38376643985752 2.11727597075485 3.20643815869388 1.88216191608375 11.1464723372466 17.9196805471184 3.58566957910804 4.14201185825084 0.383278697210463 0.15937320278585 0.327321093017603 7.50165777479063 3.09490433350169
"44" 343 5.29687489649298 1.38849924242606 0.644114595387583 0.644114595387583 2.94310026204684 31.0901534276223 28.4845881262368 1.55035434942308 1.1612343877716 0.84303360285254 0.791341856837619 8.65288546979099 7.02009691557943 5.75967237494147 9.02166718784617 3.60010874399653 1.16452694536349 1.07667613190647 1.55733412623037 0.830704307665598 3.91633850812994 1.31758419637956 29.9441797778953 26.3606473090372 17.3598136406957 17.508885306819 28.845157838671 32.0293177519233 0.723639067633556 3.69708096838845 11.0156921939816 5.11859408076531 2.88129362130776 1.55081334828881 4.79856777455017 4.00678180289509 1.8435655146239 5.1538421574982 2.45257325897096 5.96273256137345 13.9286247441928 2.28007414816094 4.28222676933159 9.55066815755777 2.61923126533282 9.12896714548542 4.68252148721266 3.12918375724269 0.329106113958369 1.73463517297682 5.44351069303774 4.37081985963234 2.1428396382122 6.81671351666318 2.86964874393984 3.53948493691277 3.80182211001828 1.08538303200497 4.8567882513569 17.1403806736066 6.17367404624107 5.41101292543468 6.08685589943503 3.90484852806686 2.646069029871 28.0666522297804 26.6598016281903 5.11587194450205 4.58458012165463 4.99453512954611 8.24558778933467 6.7764392779634 3.75933254273721 8.97707219109027 3.5976047320519 4.5849526540962 2.74917495457937 3.86181647944878 4.02138513473139 5.99243743799509 6.56905846614149 6.85566264604256 2.80972914123475 2.94637027644387 3.81058029579016 6.83336515775823 2.73191630126208 0.58075054816971 0.49639091277634 0.90960022420171 10.6992472187572 25.727944007432 16.8247368331111 15.1011365711264 7.82572318034153 3.40841315607065 2.15501979688461 3.31293761018818 1.91616259387549 11.4264474581463 18.2493979912222 3.49865258166848 4.35262843576858 0.355551793109119 0.121250228678072 0.356009253179801 7.61348162687439 3.26363358692666
"45" 344 5.22623367723582 1.32176626383243 0.662973648823605 0.662973648823605 3.02067304047055 31.0409058421233 28.4945951027876 1.50799630870603 1.16574924036099 0.865075928359597 0.763684580339907 8.84991113307856 7.17711818002291 5.8297061254004 9.31611786813554 3.61314758329174 1.14808496981379 1.04327099646836 1.54504487888984 0.874217442382153 3.96693688820398 1.3207402162951 29.8280143158251 26.2867747384925 17.2222323973816 17.3340670351497 28.7801194138549 31.9701618580554 0.626157392311662 3.80664395529993 11.0583880175691 5.18895602097714 2.82972453472205 1.53189050168346 4.79422046050786 4.06847177291718 1.89650002362109 5.20748692713631 2.47678405627251 6.05065778630472 14.0295866119871 2.31650987531752 4.27764291252804 9.46782853064368 2.6423091779709 9.05747916251762 4.74142606599555 3.12773366166049 0.329106113958369 1.69792849009389 5.4465999716773 4.4536275184658 2.19474133962498 6.94952598840746 2.91694748180313 3.51692532395523 3.66390795040615 1.14668911295266 4.97135326937615 17.1269565722069 6.32660972875089 5.69381283320245 6.38819607878589 4.08814810062153 2.88424769830042 28.2580337804308 26.8503773717092 5.13794871409225 4.57210227634207 4.97235591861938 8.30089730107223 6.75688737759818 3.76018856377099 9.09091180411204 3.69195335549037 4.6804400448263 2.77749353244977 3.87681494963381 4.16926778851599 5.98469038959705 6.61520258955225 6.86688493590368 2.79961194246828 2.87629663431683 3.90606684948131 6.91023336778255 2.69168879590037 0.583861453269299 0.472099138260848 0.885020842523022 10.9189714823987 26.1333500341971 17.0841173632967 15.3315151176177 7.87609554252742 3.43060627116379 2.19496856355124 3.41874750488188 1.95161357330326 11.707501986241 18.5729683177718 3.40475484267167 4.57602841479621 0.327341682498818 0.0831211964818037 0.388916893561992 7.72976243783999 3.43528921453649
"46" 345 5.15421558738865 1.26841359513511 0.680846038544264 0.680846038544264 3.09697639265058 30.9750074691408 28.4890331617006 1.46626943347035 1.17200236938854 0.890575938426178 0.736512413189049 9.06211835790514 7.35151024288489 5.90526113739769 9.62945926144959 3.63057998983941 1.13362379974833 1.01033313708289 1.53270516543057 0.917374316556778 4.01167083266582 1.32274565324447 29.7059639869484 26.209309463751 17.0764338514363 17.1534214104829 28.7054266135086 31.9018768103535 0.531777090245924 3.91441449189174 11.1025933049994 5.25706706689914 2.78156969553754 1.5133532257135 4.79506041307545 4.12675597903283 1.95082118660556 5.26111349814623 2.50026767919928 6.13793463201758 14.1279874125466 2.35216922640223 4.27355783802159 9.38722624224765 2.66177855235313 8.98502557574992 4.79734916699692 3.12600155092951 0.329106113958369 1.66242651996499 5.44668956817342 4.53696778537913 2.24366965570051 7.07973273819617 2.96101764818761 3.49141926163722 3.52233732330224 1.21016619208342 5.07982754071252 17.0992168155055 6.48435094357388 5.98956819458505 6.70311588103924 4.28365096822781 3.13361780874879 28.4379113173982 27.0313092885522 5.17271309589822 4.56291779330405 4.95165687762977 8.36634287926293 6.75431530698651 3.77655536145872 9.2208259249464 3.78939678811559 4.77139292381698 2.80919804471916 3.89031515376124 4.31382428083632 5.97415878887922 6.65834581054269 6.87473179726978 2.79045986706046 2.80493499484082 3.99813369004847 6.98452202029831 2.64931989574719 0.58748118434211 0.451919822211485 0.860609003820977 11.1296526237704 26.5222497022119 17.3319894525819 15.554721285575 7.92374071590914 3.44988694012676 2.23753075116944 3.52200691596748 1.98828957088485 11.9819118181475 18.8799323578822 3.30808350187976 4.81494312691072 0.300775020727108 0.0484588818564532 0.429269396489925 7.8474303736366 3.60640888416836
"47" 346 5.08420370201086 1.2356436759515 0.696935188376941 0.696935188376941 3.1703643389088 30.890082905451 28.4663471874639 1.42558326048009 1.17863421455183 0.916358076303284 0.711112851446953 9.29511663729448 7.54783058415856 5.99329787757557 9.96314789137709 3.65542993037507 1.12005213553479 0.977912619406247 1.52099660945115 0.95901908248043 4.04993328575384 1.32323855914258 29.5746389660586 26.1241039649213 16.9222499577471 16.9676047090744 28.6172064069629 31.8195459504089 0.446359117881717 4.01852888942318 11.1529755985275 5.32208590666362 2.73958163417607 1.49610214742487 4.80503738548741 4.18013218483857 2.00431702035696 5.31427692959966 2.52408782998912 6.21882392927356 14.2147959800086 2.38619288461927 4.26898889801386 9.30999389247729 2.67744624300632 8.91163122634287 4.84993395641299 3.12418718890011 0.329106113958369 1.62776111060604 5.44539564762204 4.61918353109234 2.28846107276813 7.2063083560273 3.00135077624099 3.4630761962291 3.37990918412632 1.27222888002619 5.17956917905951 17.0583427099127 6.64940762546153 6.29601051073513 7.03112762260414 4.49390889525763 3.39437935644777 28.5955317031906 27.1905142145299 5.22508453526891 4.56075148389802 4.93331502149215 8.44849672412037 6.77936819142113 3.81504554463583 9.37029977714018 3.88888566239631 4.85571858919791 2.84221154458383 3.90278741037732 4.45057317340965 5.96211518864687 6.69779392150254 6.87967720335192 2.78290199459482 2.73483101717106 4.08300606428495 7.05777471272801 2.60689606738972 0.592132302579803 0.434855964951004 0.837635902366249 11.3214833009249 26.8808728357496 17.5620360917437 15.7605369769377 7.96629410369585 3.46579631794936 2.28311484015392 3.62085491663747 2.02596530313808 12.2419528504825 19.1598309426684 3.21274569905487 5.07210390368911 0.277978463141537 0.0207360604614297 0.480292144289353 7.96341560021339 3.77353026365944
"48" 347 5.01958109616186 1.23065894589901 0.710444522149017 0.710444522149017 3.2391908995671 30.7837567478302 28.4249820645653 1.3863473264993 1.18428521554845 0.939246785241914 0.688773391175529 9.55451546427035 7.77063668383709 6.10077681257626 10.3186402815068 3.69072137163428 1.10627867754087 0.946059509094617 1.51060083455021 0.997995892444068 4.08111719170641 1.32185698590434 29.430649427949 26.0270107221117 16.7595126712015 16.7772732071802 28.511585763549 31.7182526198131 0.375764431664421 4.11712345915352 11.2142024404086 5.38317122840288 2.70651288105946 1.48103789386351 4.8281011309782 4.22709815393089 2.05477554165494 5.3665322805683 2.54930821087985 6.28758650883419 14.2809811485106 2.41772153317281 4.26295344470648 9.2372640814402 2.68911910445727 8.83732095545703 4.89882360044001 3.12249033942266 0.329106113958369 1.59356411003297 5.44433437511913 4.69861762632541 2.32795207715722 7.32822743189881 3.03743839911099 3.43200557400124 3.23942248829817 1.32929178740988 5.2679362981106 17.005515561839 6.82428970916535 6.61087128280529 7.37174361988966 4.7214736460829 3.66673233662903 28.7201418003161 27.3159089854529 5.29998247755324 4.56932815948145 4.9182073651214 8.55393103585816 6.84269115619479 3.88227172213778 9.54281858424021 3.98937061080126 4.93132433909879 2.87445708524008 3.91470203802827 4.57503302795325 5.94983214170526 6.73285271482154 6.88219512736118 2.7775674046549 2.66853036046278 4.15690921898404 7.13153504249417 2.56650377741516 0.598337369174041 0.41991056680216 0.817372732429514 11.4846561719149 27.1954492590835 17.7679402715593 15.9387440936448 8.00139110909675 3.47787555962141 2.33212931091939 3.71343058008436 2.06441548658075 12.4799009798626 19.4022049032452 3.12284857395917 5.35024207670836 0.261078665089654 0.00342550795614233 0.545210519286026 8.07464828351952 3.93319102084689
"49" 348 4.96373084490105 1.26066184459502 0.720577463687873 0.720577463687873 3.30181009494735 30.6536535930546 28.3633826774927 1.34897116829202 1.18759581207599 0.956066508493069 0.670781528436687 9.84592433185649 8.02448602191367 6.23465840904197 10.6973929554276 3.73947828035259 1.09121212613425 0.914823871804189 1.50219946432635 1.03314889873865 4.1046154947619 1.31823898544467 29.2706055474129 25.9138822154306 16.5880539466868 16.5830831810561 28.3846916525977 31.5930801601574 0.325853988039412 4.20833451234205 11.2909413728977 5.43948172024922 2.68511596660957 1.46906109207539 4.86820140278228 4.2661516499063 2.09998476727916 5.41743461012385 2.5769925241093 6.33848320146102 14.3175117521898 2.44589585526706 4.25446883030108 9.170169409244 2.6966039912328 8.76211960425295 4.94366126527419 3.12111076634754 0.329106113958369 1.55946736626169 5.44512191576061 4.77361294179834 2.36097915519713 7.44446455580869 3.06877204994531 3.39831684122401 3.10367619123757 1.3777695248634 5.34228701155928 16.9419166776948 7.01150712943682 6.93188201194817 7.72447618930483 4.96889698507557 3.95087674452422 28.8009884712828 27.3954104371318 5.40232636810013 4.5923726314118 4.90721092343241 8.6892180146899 6.95492932660024 3.98484650279999 9.74186756979332 4.08980226579918 4.99611747164928 2.90385771988421 3.92652935526033 4.68272240618439 5.93858220085967 6.76282798288943 6.88275954250861 2.77508517682424 2.60857868387121 4.21606840093906 7.20734660701928 2.53022949241068 0.606618945316482 0.406086628087706 0.80109068828145 11.6093638947931 27.4522087964867 17.9433849828057 16.0791245376357 8.02666713532101 3.48566582013272 2.38498264388057 3.79787297950065 2.10341483773067 12.6880321029046 19.5965950707278 3.04249926635479 5.65208897754547 0.252202281919007 0 0.627249903805695 8.17805858950417 4.08192882356789
"50" 349 4.92003602328783 1.33285481165692 0.72653743682089 0.72653743682089 3.35657594537144 30.4973980379004 28.2799939107343 1.31386432262232 1.18720644383203 0.963641689307748 0.658424759292336 10.1749527330767 8.31393607838149 6.40190313361493 11.1008624367282 3.80472462326556 1.07376118168262 0.884255773191151 1.49647412237818 1.06332225365514 4.11982113915868 1.31202260967848 29.0911174992436 25.7805709249863 16.4077057390904 16.3856909069581 28.2326510434402 31.4391119130332 0.302488743452069 4.29029836024807 11.38785993825 5.49017607033493 2.67814342124822 1.46107236910644 4.92928795413411 4.29579043636129 2.13773271400925 5.466538977338 2.60820447191531 6.36577483791557 14.3153566251837 2.46985653410619 4.24255240699927 9.10984247599627 2.69970775785971 8.6860520138912 4.98409011711176 3.12024823352512 0.329106113958369 1.52510272730813 5.44937443464243 4.84251234823112 2.38637879321723 7.55399431775493 3.09484326189166 3.36211944416777 2.9754692483643 1.41407670301568 5.39997943309902 16.8687273638905 7.21356982102745 7.2567741993164 8.08883764725873 5.23873067660753 4.24701257536501 28.8273185785987 27.4169354053771 5.53703565225853 4.63360971104653 4.90120271134006 8.86092986082919 7.12672782793022 4.12938249545791 9.97093195734634 4.1891312598588 5.04800528497907 2.9283365017125 3.93873968061974 4.76915986982033 5.92963791891536 6.78702551809593 6.88184442200529 2.77608439068638 2.55752164655156 4.25670885694331 7.28675300372585 2.50015967896346 0.617499592198788 0.392387149130397 0.790060964192732 11.6857991276123 27.6373812722325 18.0820532162599 16.1714602108497 8.03975758557783 3.4887082544731 2.44208331945215 3.87232118807883 2.14273807310565 12.8586221162251 19.7325422762311 2.97580491600386 5.98037593777742 0.253475968977143 0.0139323122524119 0.72963568017411 8.27057668411652 4.21628133965961
